8,33,1,383520,-0.210000,0.187000
8,33,1,383550,-0.186000,-0.211000
8,33,1,383590,0.222000,-0.141000
8,33,1,383630,0.284000,0.307000
8,33,1,383670,0.542000,-0.390000
8,33,1,383710,0.125000,-0.264000
8,33,1,383750,-0.120000,0.209000
8,33,1,383790,-0.471000,0.272000
8,33,1,383830,-0.491000,0.357000
8,33,1,383870,-0.275000,-0.825000
8,33,1,383910,-0.036000,-0.138000
8,33,1,383940,0.246000,0.418000
8,33,1,383980,0.212000,-0.424000
8,33,1,384020,-0.148000,-0.000000
8,33,1,384060,0.023000,0.365000
8,33,1,384100,-0.028000,0.224000
8,33,1,384140,-0.299000,0.218000
8,33,1,384180,-0.437000,-0.149000
8,33,1,384220,-0.385000,-0.092000
8,33,1,384260,-0.241000,-0.529000
8,33,1,384300,-0.578000,0.169000
8,33,1,384340,-0.301000,0.122000
8,33,1,384370,-0.037000,-0.301000
8,33,1,384410,0.381000,0.276000
8,33,1,384450,-0.143000,0.253000
8,33,1,384490,-0.215000,-0.463000
8,33,1,384530,-0.174000,-0.354000
8,33,1,384570,0.221000,0.210000
8,33,1,384610,0.194000,-0.360000
8,33,1,384650,0.196000,-0.243000
8,33,1,384690,0.002000,0.047000
8,33,1,384730,-0.054000,-0.140000
8,33,1,384760,0.442000,-0.117000
8,33,1,384800,0.485000,0.192000
8,33,1,384840,0.056000,0.088000
8,33,1,384880,-0.335000,0.105000
8,33,1,384920,-0.209000,-0.359000
8,33,1,384960,-0.347000,-0.082000
8,33,1,385000,-0.412000,0.522000
8,33,1,385040,-0.354000,0.018000
8,33,1,385080,-0.439000,-0.370000
8,33,1,385120,-0.337000,-0.051000
8,33,1,385160,-0.114000,0.025000
8,33,1,385200,-0.085000,-0.175000
8,33,1,385230,-0.014000,-0.136000
8,33,1,385270,0.166000,-0.107000
8,33,1,385310,0.425000,-0.092000
8,33,1,385350,0.319000,0.304000
8,33,1,385390,0.107000,-0.019000
8,33,1,385430,0.180000,-0.352000
8,33,1,385470,0.317000,-0.166000
8,33,1,385510,-0.150000,0.031000
8,33,1,385550,-0.271000,0.327000
8,33,1,385580,-0.062000,0.045000
8,33,1,385620,0.312000,-0.474000
8,33,1,385660,0.322000,0.097000
8,33,1,385700,0.201000,0.497000
8,33,1,385740,0.135000,-0.288000
8,33,1,385780,0.137000,-0.190000
8,33,1,385820,0.227000,0.285000
8,33,1,385860,0.014000,0.170000
8,33,1,385900,-0.284000,-0.206000
8,33,1,385940,-0.424000,0.065000
8,33,1,385980,0.001000,0.234000
8,33,1,386020,0.239000,-0.165000
8,33,1,386050,0.354000,-0.238000
8,33,1,386090,0.256000,0.126000
8,33,1,386130,-0.230000,0.071000
8,33,1,386170,-0.600000,-0.275000
8,33,1,386210,-0.593000,0.157000
8,33,1,386250,-0.150000,0.279000
8,33,1,386290,0.110000,-0.325000
8,33,1,386330,-0.249000,0.067000
8,33,1,386370,-0.392000,0.153000
8,33,1,386410,-0.196000,-0.144000
8,33,1,386440,0.508000,-0.047000
8,33,1,386480,0.651000,0.259000
8,33,1,386520,0.421000,0.247000
8,33,1,386560,-0.231000,-0.070000
8,33,1,386600,-0.104000,0.075000
8,33,1,386640,0.367000,-0.129000
8,33,1,386680,0.823000,-0.011000
8,33,1,386720,0.740000,-0.156000
8,33,1,386760,0.329000,-0.661000
8,33,1,386800,-0.066000,-0.088000
8,33,1,386840,-0.156000,0.727000
8,33,1,386870,-0.163000,0.025000
8,33,1,386910,-0.558000,0.087000
8,33,1,386950,-0.453000,0.192000
8,33,1,386990,-0.458000,0.051000
8,33,1,387030,-0.032000,-0.099000
8,33,1,387070,0.200000,-0.215000
8,33,1,387110,0.132000,0.281000
8,33,1,387150,-0.302000,-0.082000
8,33,1,387190,-0.653000,0.254000
8,33,1,387230,-0.298000,0.314000
8,33,1,387260,-0.168000,-0.161000
8,33,1,387300,0.175000,-0.297000
8,33,1,387340,-0.019000,0.082000
8,33,1,387380,-0.174000,0.515000
8,33,1,387420,-0.294000,-0.036000
8,33,1,387460,0.227000,-0.168000
8,33,1,387500,0.379000,0.113000
8,33,1,387540,0.031000,0.202000
8,33,1,387580,-0.134000,-0.180000
8,33,1,387620,0.136000,0.017000
8,33,1,387660,0.866000,-0.106000
8,33,1,387700,0.863000,-0.338000
8,33,1,387730,0.399000,-0.062000
8,33,1,387770,-0.216000,0.463000
8,33,1,387810,-0.168000,0.057000
8,33,1,387850,-0.460000,0.171000
8,33,1,387890,-0.768000,0.606000
8,33,1,387930,-0.900000,0.235000
8,33,1,387970,-0.369000,-0.517000
8,33,1,388010,0.246000,-0.010000
8,33,1,388050,0.165000,0.431000
8,33,1,388080,-0.460000,-0.285000
8,33,1,388120,-0.638000,-0.170000
8,33,1,388160,-0.312000,0.529000
8,33,1,388200,0.355000,-0.379000
8,33,1,388240,0.346000,-0.290000
8,33,1,388280,0.480000,0.019000
8,33,1,388320,-0.210000,0.394000
8,33,1,388360,-0.000000,0.155000
8,33,1,388400,0.046000,-0.123000
8,33,1,388440,0.272000,0.534000
8,33,1,388480,-0.037000,-0.017000
8,33,1,388520,-0.051000,-0.348000
8,33,1,388550,0.255000,-0.432000
8,33,1,388590,0.524000,0.263000
8,33,1,388630,0.030000,0.489000
8,33,1,388670,-0.516000,-0.087000
8,33,1,388710,-0.555000,0.177000
8,33,1,388750,-0.008000,0.319000
8,33,1,388790,0.189000,-0.629000
8,33,1,388830,-0.299000,-0.190000
8,33,1,388870,-0.287000,0.428000
8,33,1,388910,-0.161000,-0.091000
8,33,1,388940,-0.043000,0.153000
8,33,1,388980,0.450000,0.007000
8,33,1,389020,-0.267000,0.010000
8,33,1,389060,-0.265000,0.308000
8,33,1,389100,-0.243000,0.062000
8,33,1,389140,-0.281000,0.684000
8,33,1,389180,-0.226000,-0.022000
8,33,1,389220,-0.597000,0.097000
8,33,1,389260,-0.412000,0.146000
8,33,1,389300,-0.072000,-0.489000
8,33,1,389340,0.215000,-0.242000
8,33,1,389370,0.219000,-0.329000
8,33,1,389410,-0.078000,0.228000
8,33,1,389450,0.186000,-0.017000
8,33,1,389490,0.497000,-0.202000
8,33,1,389530,0.665000,0.097000
8,33,1,389570,0.227000,-0.200000
8,33,1,389610,-0.482000,0.115000
8,33,1,389650,-0.476000,0.110000
8,33,1,389690,-0.314000,0.239000
8,33,1,389730,-0.025000,-0.500000
8,33,1,389760,-0.217000,-0.266000
8,33,1,389800,0.406000,-0.156000
8,33,1,389840,0.192000,0.120000
8,33,1,389880,0.280000,0.182000
8,33,1,389920,0.196000,-0.811000
8,33,1,389960,-0.077000,0.180000
8,33,1,390000,-0.202000,0.183000
8,33,1,390040,-0.366000,0.487000
8,33,1,390080,0.118000,0.025000
8,33,1,390120,0.301000,-0.824000
8,33,1,390160,-0.137000,0.325000
8,33,1,390200,-0.349000,0.339000
8,33,1,390230,-0.625000,-0.032000
8,33,1,390270,0.404000,-0.672000
8,33,1,390310,0.700000,-0.327000
8,33,1,390350,0.183000,0.789000
8,33,1,390390,-0.577000,-0.238000
8,33,1,390430,-0.561000,0.093000
8,33,1,390470,-0.002000,-0.134000
8,33,1,390510,0.164000,-0.545000
8,33,1,390550,-0.097000,-0.077000
8,33,1,390580,-0.349000,0.587000
8,33,1,390620,0.400000,-0.289000
8,33,1,390660,0.401000,-0.254000
8,33,1,390700,0.461000,0.053000
8,33,1,390740,-0.538000,0.096000
8,33,1,390780,-0.638000,0.021000
8,33,1,390820,-0.529000,-0.291000
8,33,1,390860,0.343000,0.098000
8,33,1,390900,0.467000,-0.295000
8,33,1,390940,0.384000,0.112000
8,33,1,390980,0.011000,0.073000
8,33,1,391020,-0.108000,0.037000
8,33,1,391050,0.332000,-0.250000
8,33,1,391090,0.265000,0.446000
8,33,1,391130,0.528000,-0.044000
8,33,1,391170,0.408000,-0.713000
8,33,1,391210,0.335000,0.146000
8,33,1,391250,-0.119000,0.045000
8,33,1,391290,-0.368000,-0.171000
8,33,1,391330,-0.402000,-0.123000
8,33,1,391370,0.092000,0.213000
8,33,1,391410,0.341000,0.165000
8,33,1,391440,0.304000,-0.025000
8,33,1,391480,0.093000,0.113000
8,33,1,391520,-0.195000,-0.061000
8,33,1,391560,-0.155000,0.008000
8,33,1,391600,-0.117000,0.314000
8,33,1,391640,0.330000,-0.599000
8,33,1,391680,0.509000,-0.286000
8,33,1,391720,0.625000,0.372000
8,33,1,391760,-0.011000,-0.188000
8,33,1,391800,-0.419000,-0.318000
8,33,1,391840,-0.460000,0.247000
8,33,1,391870,0.052000,0.588000
8,33,1,391910,0.112000,0.133000
8,33,1,391950,0.564000,-0.175000
8,33,1,391990,0.651000,-0.272000
8,33,1,392030,0.483000,-0.156000
8,33,1,392070,-0.211000,0.213000
8,33,1,392110,-0.409000,0.596000
8,33,1,392150,-0.457000,0.172000
8,33,1,392190,0.360000,-0.194000
8,33,1,392230,0.943000,-0.104000
8,33,1,392260,0.903000,0.403000
8,33,1,392300,0.772000,-0.244000
8,33,1,392340,0.255000,-0.184000
8,33,1,392380,-0.177000,0.068000
8,33,1,392420,-0.750000,0.090000
8,33,1,392460,-0.833000,0.001000
8,33,1,392500,-0.619000,0.576000
8,33,1,392540,0.404000,0.062000
8,33,1,392580,0.821000,-0.500000
8,33,1,392620,1.370000,-0.021000
8,33,1,392660,1.168000,-0.338000
8,33,1,392700,0.098000,0.795000
8,33,1,392730,-0.405000,-0.005000
8,33,1,392770,-0.557000,-0.347000
8,33,1,392810,-0.168000,0.466000
8,33,1,392850,-0.025000,0.218000
8,33,1,392890,0.116000,-0.003000
8,33,1,392930,0.318000,-0.240000
8,33,1,392970,0.350000,0.258000
8,33,1,393010,-0.023000,0.430000
8,33,1,393050,-0.497000,0.454000
8,33,1,393080,-0.449000,0.518000
8,33,1,393120,0.241000,-0.023000
8,33,1,393160,0.686000,-0.191000
8,33,1,393200,0.433000,-0.087000
8,33,1,393240,-0.149000,-0.123000
8,33,1,393280,-0.357000,-0.113000
8,33,1,393320,-0.345000,0.168000
8,33,1,393360,-0.178000,0.232000
8,33,1,393400,0.162000,-0.156000
8,33,1,393440,0.531000,0.035000
8,33,1,393480,1.125000,0.051000
8,33,1,393520,1.070000,0.141000
8,33,1,393550,0.427000,0.100000
8,33,1,393590,-0.125000,0.090000
8,33,1,393630,-0.565000,0.597000
8,33,1,393670,-0.606000,0.406000
8,33,1,393710,-0.520000,0.173000
8,33,1,393750,-0.125000,0.021000
8,33,1,393790,0.175000,0.186000
8,33,1,393830,-0.009000,0.069000
8,33,1,393870,-0.195000,-0.065000
8,33,1,393910,-0.167000,-0.003000
8,33,1,393940,-0.233000,-0.314000
8,33,1,393980,-0.462000,0.109000
8,33,1,394020,-0.506000,0.221000
8,33,1,394060,-0.472000,0.448000
8,33,1,394100,-0.081000,0.489000
8,33,1,394140,-0.037000,-0.022000
8,33,1,394180,-0.315000,0.311000
8,33,1,394220,-0.348000,-0.007000
8,33,1,394260,-0.360000,0.153000
8,33,1,394300,0.135000,0.102000
8,33,1,394340,-0.067000,0.521000
8,33,1,394370,-0.206000,0.356000
8,33,1,394410,-0.306000,-0.371000
8,33,1,394450,0.040000,-0.101000
8,33,1,394490,0.157000,-0.115000
8,33,1,394530,-0.148000,0.392000
8,33,1,394570,-0.394000,-0.106000
8,33,1,394610,0.028000,-0.202000
8,33,1,394650,0.647000,-0.068000
8,33,1,394690,0.191000,0.366000
8,33,1,394730,-0.379000,-0.008000
8,33,1,394760,-1.294000,0.351000
8,33,1,394800,-0.555000,0.379000
8,33,1,394840,0.047000,-0.308000
8,33,1,394880,0.712000,-0.202000
8,33,1,394920,0.586000,-0.352000
8,33,1,394960,0.151000,0.262000
8,33,1,395000,-0.116000,-0.050000
8,33,1,395040,-0.218000,-0.055000
8,33,1,395080,-0.224000,-0.433000
8,33,1,395120,-0.206000,-0.332000
8,33,1,395160,-0.016000,0.295000
8,33,1,395200,0.289000,0.219000
8,33,1,395230,0.695000,-0.056000
8,33,1,395270,0.617000,-0.094000
8,33,1,395310,0.589000,-0.365000
8,33,1,395350,-0.354000,0.445000
8,33,1,395390,-0.536000,0.499000
8,33,1,395430,-0.320000,-0.585000
8,33,1,395470,-0.040000,0.139000
8,33,1,395510,0.374000,0.166000
8,33,1,395550,-0.059000,0.254000
8,33,1,395580,0.118000,-0.261000
8,33,1,395620,0.087000,-0.404000
8,33,1,395660,0.281000,0.406000
8,33,1,395700,0.212000,-0.346000
8,33,1,395740,-0.081000,0.156000
8,33,1,395780,0.400000,-0.468000
8,33,1,395820,0.426000,-0.607000
8,33,1,395860,-0.186000,0.376000
8,33,1,395900,-0.908000,0.251000
8,33,1,395940,-0.936000,0.220000
8,33,1,395980,-0.143000,-0.181000
8,33,1,396020,0.946000,-0.498000
8,33,1,396050,0.611000,0.439000
8,33,1,396090,0.218000,-0.024000
8,33,1,396130,-0.208000,-0.017000
8,33,1,396170,0.042000,0.513000
8,33,1,396210,0.144000,-0.529000
8,33,1,396250,0.043000,-0.171000
8,33,1,396290,-0.122000,0.591000
8,33,1,396330,-0.091000,0.288000
8,33,1,396370,0.067000,-0.739000
8,33,1,396410,0.185000,-0.135000
8,33,1,396440,0.230000,0.097000
8,33,1,396480,-0.161000,-0.179000
8,33,1,396520,0.264000,0.066000
8,33,1,396560,0.530000,-0.267000
8,33,1,396600,0.396000,-0.250000
8,33,1,396640,-0.276000,0.119000
8,33,1,396680,-0.895000,0.402000
8,33,1,396720,-0.869000,-0.207000
8,33,1,396760,0.002000,-0.336000
8,33,1,396800,0.371000,0.460000
8,33,1,396840,0.429000,-0.168000
8,33,1,396870,0.219000,-0.225000
8,33,1,396910,0.096000,0.577000
8,33,1,396950,-0.124000,-0.178000
8,33,1,396990,-0.499000,-0.303000
8,33,1,397030,-1.013000,0.172000
8,33,1,397070,-0.613000,0.154000
8,33,1,397110,0.231000,-0.123000
8,33,1,397150,1.100000,-0.080000
8,33,1,397190,1.286000,-0.535000
8,33,1,397230,0.244000,0.083000
8,33,1,397260,-0.435000,0.318000
8,33,1,397300,-0.714000,-0.008000
8,33,1,397340,-0.141000,0.026000
8,33,1,397380,0.361000,-0.444000
8,33,1,397420,0.452000,0.163000
8,33,1,397460,0.033000,0.286000
8,33,1,397500,-0.234000,0.247000
8,33,1,397540,-0.146000,0.034000
8,33,1,397580,-0.122000,-0.274000
8,33,1,397620,-0.165000,-0.007000
8,33,1,397660,-0.186000,0.017000
8,33,1,397700,0.046000,0.257000
8,33,1,397730,0.316000,0.180000
8,33,1,397770,0.392000,-0.172000
8,33,1,397810,-0.280000,-0.089000
8,33,1,397850,-0.724000,0.058000
8,33,1,397890,-0.550000,0.047000
8,33,1,397930,-0.056000,0.262000
8,33,1,397970,0.509000,-0.107000
8,33,1,398010,0.667000,-0.139000
8,33,1,398050,0.424000,-0.051000
8,33,1,398080,-0.134000,0.136000
8,33,1,398120,-0.085000,-0.128000
8,33,1,398160,-0.364000,0.136000
8,33,1,398200,-0.172000,0.266000
8,33,1,398240,-0.062000,-0.154000
8,33,1,398280,0.100000,0.571000
8,33,1,398320,0.349000,0.056000
8,33,1,398360,0.276000,-0.086000
8,33,1,398400,0.351000,-0.167000
8,33,1,398440,0.277000,-0.134000
8,33,1,398480,0.129000,0.063000
8,33,1,398520,-0.020000,-0.006000
8,33,1,398550,0.107000,-0.052000
8,33,1,398590,0.252000,-0.302000
8,33,1,398630,0.243000,0.041000
8,33,1,398670,-0.195000,0.419000
8,33,1,398710,-0.357000,-0.029000
8,33,1,398750,-0.697000,0.225000
8,33,1,398790,-0.553000,0.163000
8,33,1,398830,-0.386000,-0.370000
8,33,1,398870,0.352000,0.310000
8,33,1,398910,0.678000,0.329000
8,33,1,398940,0.530000,0.023000
8,33,1,398980,0.083000,-0.388000
8,33,1,399020,-0.569000,0.084000
8,33,1,399060,-1.041000,0.183000
8,33,1,399100,-0.888000,0.135000
8,33,1,399140,-0.297000,0.344000
8,33,1,399180,0.495000,0.241000
8,33,1,399220,1.020000,-0.374000
8,33,1,399260,0.478000,0.078000
8,33,1,399300,0.075000,-0.060000
8,33,1,399340,-0.868000,0.128000
8,33,1,399370,-1.080000,0.497000
8,33,1,399410,-0.781000,0.024000
8,33,1,399450,-0.256000,0.103000
8,33,1,399490,0.710000,-0.376000
8,33,1,399530,0.934000,0.266000
8,33,1,399570,0.473000,0.235000
8,33,1,399610,-0.119000,-0.140000
8,33,1,399650,-0.584000,0.246000
8,33,1,399690,-0.597000,0.011000
8,33,1,399730,-0.388000,0.065000
8,33,1,399760,-0.173000,0.177000
8,33,1,399800,0.213000,0.236000
8,33,1,399840,0.332000,0.052000
8,33,1,399880,0.082000,-0.056000
8,33,1,399920,-0.244000,0.068000
8,33,1,399960,-1.017000,0.617000
8,33,1,400000,-0.979000,-0.074000
8,33,1,400040,-0.707000,-0.168000
8,33,1,400080,0.130000,0.317000
8,33,1,400120,0.451000,-0.223000
8,33,1,400160,0.215000,-0.053000
8,33,1,400200,-0.036000,-0.192000
8,33,1,400230,-0.382000,0.233000
8,33,1,400270,-0.485000,0.068000
8,33,1,400310,-0.309000,0.225000
8,33,1,400350,0.080000,0.581000
8,33,1,400390,0.250000,-0.053000
8,33,1,400430,0.416000,-0.182000
8,33,1,400470,-0.326000,0.505000
8,33,1,400510,-0.825000,0.220000
8,33,1,400550,-0.872000,-0.272000
8,33,1,400580,-0.284000,0.421000
8,33,1,400620,0.269000,-0.314000
8,33,1,400660,0.396000,-0.575000
8,33,1,400700,0.186000,0.135000
8,33,1,400740,-0.101000,0.067000
8,33,1,400780,-0.268000,-0.128000
8,33,1,400820,-0.100000,0.290000
8,33,1,400860,-0.414000,0.274000
8,33,1,400900,-0.302000,-0.460000
8,33,1,400940,-0.517000,0.215000
8,33,1,400980,-0.351000,0.605000
8,33,1,401020,-0.017000,-0.540000
8,33,1,401050,0.323000,-0.015000
8,33,1,401090,0.724000,-0.163000
8,33,1,401130,0.135000,-0.021000
8,33,1,401170,-0.198000,-0.186000
8,33,1,401210,-0.406000,0.210000
8,33,1,401250,-0.376000,0.709000
8,33,1,401290,0.004000,-0.762000
8,33,1,401330,0.368000,-0.541000
8,33,1,401370,0.603000,0.240000
8,33,1,401410,0.441000,0.102000
8,33,1,401440,0.089000,0.349000
8,33,1,401480,0.351000,-0.075000
8,33,1,401520,0.479000,-0.423000
8,33,1,401560,0.374000,-0.126000
8,33,1,401600,0.052000,-0.031000
8,33,1,401640,-0.944000,0.298000
8,33,1,401680,-0.971000,0.023000
8,33,1,401720,-0.409000,0.105000
8,33,1,401760,-0.106000,0.338000
8,33,1,401800,0.579000,-0.378000
8,33,1,401840,0.389000,0.212000
8,33,1,401870,0.130000,0.079000
8,33,1,401910,0.140000,-0.888000
8,33,1,401950,0.031000,0.096000
8,33,1,401990,-0.038000,-0.140000
8,33,1,402030,-0.214000,-0.579000
8,33,1,402070,-0.286000,0.636000
8,33,1,402110,-0.031000,0.098000
8,33,1,402150,-0.002000,-0.409000
8,33,1,402190,0.327000,0.134000
8,33,1,402230,0.459000,0.074000
8,33,1,402260,0.463000,-0.105000
8,33,1,402300,0.429000,-0.018000
8,33,1,402340,0.137000,0.427000
8,33,1,402380,0.166000,-0.455000
8,33,1,402420,0.238000,-0.725000
8,33,1,402460,0.341000,0.011000
8,33,1,402500,0.404000,0.039000
8,33,1,402540,-0.128000,0.142000
8,33,1,402580,-0.176000,-0.257000
8,33,1,402620,-0.065000,-0.105000
8,33,1,402660,0.004000,0.332000
8,33,1,402700,-0.124000,-0.248000
8,33,1,402730,-0.466000,0.277000
8,33,1,402770,-0.328000,-0.444000
8,33,1,402810,-0.170000,-0.245000
8,33,1,402850,0.053000,0.394000
8,33,1,402890,-0.368000,0.227000
8,33,1,402930,-0.447000,-0.210000
8,33,1,402970,-0.132000,-0.515000
8,33,1,403010,0.405000,-0.122000
8,33,1,403050,0.116000,0.195000
8,33,1,403080,-0.117000,-0.119000
8,33,1,403120,-0.338000,0.170000
8,33,1,403160,0.354000,-0.112000
8,33,1,403200,0.580000,-0.371000
8,33,1,403240,0.627000,0.057000
8,33,1,403280,0.028000,0.152000
8,33,1,403320,-0.065000,-0.110000
8,33,1,403360,-0.115000,-0.396000
8,33,1,403400,0.419000,0.033000
8,33,1,403440,0.307000,-0.028000
8,33,1,403480,0.331000,-0.034000
8,33,1,403520,0.251000,-0.104000
8,33,1,403550,0.154000,0.373000
8,33,1,403590,-0.175000,-0.207000
8,33,1,403630,-0.558000,-0.041000
8,33,1,403670,-0.274000,-0.007000
8,33,1,403710,0.336000,-0.286000
8,33,1,403750,0.720000,-0.037000
8,33,1,403790,0.163000,-0.126000
8,33,1,403830,-0.353000,-0.149000
8,33,1,403870,-0.746000,0.235000
8,33,1,403910,-0.394000,0.393000
8,33,1,403940,-0.049000,-0.070000
8,33,1,403980,0.093000,0.035000
8,33,1,404020,0.115000,-0.052000
8,33,1,404060,0.460000,-0.312000
8,33,1,404100,0.204000,0.263000
8,33,1,404140,0.121000,-0.081000
8,33,1,404180,0.069000,-0.353000
8,33,1,404220,0.466000,0.163000
8,33,1,404260,0.571000,0.085000
8,33,1,404300,0.495000,0.140000
8,33,1,404340,0.410000,-0.052000
8,33,1,404370,0.298000,0.331000
8,33,1,404410,0.358000,-0.246000
8,33,1,404450,0.093000,-0.112000
8,33,1,404490,0.101000,-0.020000
8,33,1,404530,0.132000,-0.320000
8,33,1,404570,0.399000,-0.123000
8,33,1,404610,0.175000,-0.099000
8,33,1,404650,-0.050000,-0.010000
8,33,1,404690,-0.325000,-0.015000
8,33,1,404730,-0.237000,0.301000
8,33,1,404760,-0.134000,0.035000
8,33,1,404800,0.240000,-0.391000
8,33,1,404840,0.223000,-0.013000
8,33,1,404880,0.256000,0.228000
8,33,1,404920,0.049000,0.329000
8,33,1,404960,0.143000,-0.171000
8,33,1,405000,0.476000,-0.815000
8,33,1,405040,0.358000,0.489000
8,33,1,405080,0.058000,0.300000
8,33,1,405120,-0.308000,0.089000
8,33,1,405160,0.099000,0.632000
8,33,1,405200,0.229000,0.075000
8,33,1,405230,0.397000,-0.465000
8,33,1,405270,0.009000,0.092000
8,33,1,405310,-0.168000,0.428000
8,33,1,405350,0.308000,-0.729000
8,33,1,405390,0.024000,0.401000
8,33,1,405430,0.150000,0.182000
8,33,1,405470,-0.130000,-0.458000
